keydate,contractnumber,customernumber,companycode,contract_status,contract_substatus,totalarrearamount,totalfeeamount,totalinterestamount,totalcapitalamount,totalotheramount,financetypedescription,postofficecode,FuelType,modeldescription,chassisnumber,plate,contractstartdate,contractenddate,DealerID,newused,substatuscode,terminationdate,numberofdowns,bpname,dpd,netbookvalue,fiscalregistrationcode,retailcorporate,legalentitycode,customernetbookvalue,collectioncaseid,collectioncase_status,lastupdateuser,lastupdatedatetime,primarytaskid,servicecase_status,servicecase_subtask,collectioncase_subtask,contract_flag,bp_flag,LitigationStatus,holddate,BankruptcyStatus,PromiseStatus,ExtAgencyStatus,ExtAgencyName,ExtAgencySubtaskStatus,lastinteractiontype,workqueue,workqueue_entrydate,workqueue_updatedate,servicecasequeue_status,lastrejectcode,lastpaymentinvoice,Task_Status_List,subtaskleadingcase,leadingcase,allocationrange,lastworkeddate,oldestduedate,lastdelinquencyreason,lastdelinquencyreasondate,bucket,ND_FLAG,country,customertotalarrearamount,ND_DATE,foreclosuredate,prior_totalarrearamount,leadingcasestatus,id,languagecode,lastworkeddatesystem,lastworkeddateuser,row_hash
2/23/2025,1528271,331230614,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe A 180 d AMG Line,DPGA002-6lKf/GIRo3WbMcZgMazpwskWTCXzbPGMx3FhT7ApfEpX,DPGA002-bc4H3qBFDwYwkN8Xb6KFkMI=,11/23/2021,12/23/2024,330825204,N,200,null,null,DPGA002-WQEf+QE/C6kcbWNS5xAI7v0=,null,22501.7,null,null,OTHERS,null,C-FR-PC-86097,Pending-EOC,System,2024-12-24T12:25:09Z,EOC-FR-89097,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-24T12:25:17Z,2024-12-31T12:25:41Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-12-24T12:25:10Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-24T12:25:10Z,null,aa3a443ee741ac0da2c2ef4db4268273938b1d23e515e21d55ea249e87124dc9
2/23/2025,1528493,331449504,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Balon Smart,null,PETROL,fortwo coup� 66kW prime,DPGA002-/mmP5nl6LPDk5afVJR3GApPwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-Ff8NMjvr99XTKecAtF3qyXw=,11/24/2021,12/24/2024,330602171,N,200,null,null,DPGA002-eblwVjsEZnubIBNrzPiPxTM=,null,10438.41,null,null,OTHERS,null,C-FR-PC-86219,Pending-EOC,System,2024-12-25T12:26:30Z,EOC-FR-89219,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-25T12:26:38Z,2025-01-01T12:27:01Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-12-25T12:26:30Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-25T12:26:30Z,null,9776da5aa1e23126c83260a8b0bcd8966175d0e0c41891854f13b2396bbc8556
2/23/2025,1528725,331139614,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A 250 e AMG Line,DPGA002-LUBbS5Xt8EwKA4z7xV23cbbwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-QNu+kJ7ZW3oIfnCCZFakZSI=,11/25/2021,12/25/2024,330870305,N,200,null,null,DPGA002-7fniwVkhVThYaK3+mBpUsyJ/fwNQGyxyrfPEpV+QF69S,null,25070.68,200638DELL ,R,PRIVATE INDIVIDUAL,25070.68,C-FR-PC-86272,Pending-EOC,System,2024-12-26T12:25:09Z,EOC-FR-89272,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-26T12:25:15Z,2025-01-02T12:25:19Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-12-26T12:25:09Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-26T12:25:09Z,null,bd11cc9566c50fd5b17f342198a7055a8945085d3aab75e478debb9b37425fb5
2/23/2025,1528863,331449845,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,ELECTRIC,EQA 250 AMG Line,DPGA002-ZM3mcyX1Jt8CL+ZLettTlgrwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-WflyfEUu8+aRx85G58WTg7I=,11/26/2021,12/26/2024,331090891,N,200,null,null,DPGA002-TR5qMs8h/d58Daz5GgtvK4sHLc81I2a1CoE1InPS5xxC,null,24272.17,140778COUIL,R,PRIVATE INDIVIDUAL,24272.17,C-FR-PC-86343,Pending-EOC,System,2024-12-27T12:27:17Z,EOC-FR-89343,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-27T12:27:24Z,2025-01-03T12:27:41Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-12-27T12:27:17Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-27T12:27:17Z,null,d4e3ff400a51dacda079da276515874b195ffbc6babd1c400d4538c73f17349a
2/23/2025,1529076,331337935,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A 250 e AMG Line,DPGA002-z3D0EbhvTT1ZyBd1EYEqaGo1WqAo29dMvZGmNWpAc3bR,DPGA002-oQFQfoDEHtMgulyZYPxZrG0=,11/25/2021,12/25/2024,330600202,N,200,null,null,DPGA002-6pXbSyEnK6Vho0DRBUdfFcwb7e1JR01k798StmA/p4cx,null,27744.47,null,R,COMPANY,56835.74,C-FR-PC-86320,Pending-EOC,System,2024-12-26T12:31:24Z,EOC-FR-89320,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-26T12:31:31Z,2025-01-02T12:31:52Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-12-26T12:31:24Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-26T12:31:24Z,null,6af3679c52361b381468df3fc8d0118ee3204c7f3e9020fe56e1ceab6688d5be
2/23/2025,1529475,331450459,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLC 300de 4MATIC Coup� AMG Line,DPGA002-eReryCTzLOS+NGIcgWeqyJEWTCXzbPGMx3FhT7ApfEpX,DPGA002-1gewkXlrjmsanLL4nYCFrUA=,11/27/2021,12/27/2024,330779010,N,200,null,null,DPGA002-hk77mX3BYor49iTUPJzNvfw=,null,43583.05,null,R,COMPANY,43583.05,C-FR-PC-86459,Pending-EOC,System,2024-12-28T12:30:39Z,EOC-FR-89459,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-28T12:30:46Z,2025-01-04T12:31:03Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2024-12-28T12:30:39Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-28T12:30:39Z,null,cf09b8af6011b6058571d1bccfe91c567736943d1fedfd42cedaf4422780162b
2/23/2025,1531031,331420837,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Vito Fourgon Fourgon VITO 114 CDI Fourgon CP PRO,DPGA002-HL4WfZhFDAncixeMB4ivWEVWwy3bIDLVuF8M85V/6NQg,DPGA002-rgOkh4gB2kAG4Jd3jPjn2gw=,12/13/2021,12/13/2024,330789009,N,200,null,null,DPGA002-DAxRNSrq/gCl9vpeRxt2Zrc=,null,15264.92,null,R,COMPANY,173292,C-FR-PC-81015,Pending-EOC,System,2024-12-14T12:26:50Z,EOC-FR-84015,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-14T12:26:56Z,2024-12-21T12:27:10Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-12-14T12:26:50Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-14T12:26:50Z,null,e54c25d50e58e72b7f29fd05796f14fab92f08821989e6d3124d6935be413976
2/23/2025,1531905,331452868,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLC 300de 4MATIC SUV AMG Line,DPGA002-YgNTSLKkFH8t/oSzBUnninIs+pjeNJwzQ6tzkCKJ5AgT,DPGA002-GzRucYrKSTgqbyPaNmcXYpc=,12/17/2021,1/17/2025,330797699,N,200,null,null,DPGA002-701iNeGXYST1KU05Ipe/EU0=,null,41983.74,300182MONDE,R,SOLE TRADER,41983.74,C-FR-PC-86646,Pending-EOC,System,2025-01-18T12:31:49Z,EOC-FR-89648,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-18T12:31:56Z,2025-01-25T12:32:11Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2025-01-18T12:31:49Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-18T12:31:49Z,null,04e1e826208d15b1648bc68d56e2c88aedd2e5dcd7a75b34f99e67fae0254a1b
2/23/2025,1532162,331453097,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLC 300e 4MATIC Coup� AMG Line,DPGA002-MuBt6+ZHP3AmNg7LZGet+tpVhfKWiv5yGf77ZlZgQGfQ,DPGA002-QvqZr1dNp8vo6QICmATJlqY=,12/17/2021,1/17/2025,330865031,N,200,null,null,DPGA002-07i2ykrL/Q7UeOPmqI7MnOw=,null,37306.31,null,null,OTHERS,null,C-FR-PC-86669,Pending-EOC,System,2025-01-18T12:34:58Z,EOC-FR-89671,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-18T12:35:06Z,2025-01-25T12:35:14Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2025-01-18T12:34:59Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-18T12:34:59Z,null,8b34157b1d8d1fc1d6a803abf9e79f834dad5662329037bb9535b9eb93ee97ae
2/23/2025,1532612,331279541,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLE 350 e 4MATIC Avantgarde Line,DPGA002-3B+Y5I9guPjE0oKZfYqVQyTbBpDRfWS+1V+/2C3HmZ3A,DPGA002-3sBf1pVPK5zS2gJVHXLjtsM=,12/21/2021,1/21/2025,330865031,N,200,null,null,DPGA002-O1JsDmrucvODW+HBMIsx/a+HXj3ZSBcoMrs9/vCsOBnYRL45MW+iI4Hxo0A9vvwWXQ==,null,48193.54,260774MARGU,R,PRIVATE INDIVIDUAL,48193.54,C-FR-PC-86781,Pending-EOC,System,2025-01-22T12:29:24Z,EOC-FR-89783,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-22T12:29:32Z,2025-01-29T12:29:48Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2025-01-22T12:29:24Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-22T12:29:24Z,null,0c2adab27ba255d3a63364aedfab761651b03ca5590ba53dc47b2abb0c333d89
2/23/2025,1532797,331453640,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Citan Fourgon Citan 112 CDI Fourgon long PRO,DPGA002-nc2c5LleM+jZVQ1d7jsLVZs1WqAo29dMvZGmNWpAc3bR,DPGA002-wr7xRsXDJ+lZV5+2/3j5bdc=,12/22/2021,1/22/2025,331241398,N,200,null,null,DPGA002-nBBZyfGmss7PqriZJS5eeEw=,null,14457.32,null,R,COMPANY,14457.32,C-FR-PC-86887,Pending-EOC,System,2025-01-23T12:29:33Z,EOC-FR-89889,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-23T12:29:40Z,2025-01-30T12:29:49Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2025-01-23T12:29:33Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-23T12:29:33Z,null,0191e049521d827c5dfbb18adfddd0dbb8e86dc9f3748c99f3191c40227f51e0
2/23/2025,1533053,331453837,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,ELECTRIC,EQC 400 4MATIC AMG line,DPGA002-YhyyXjKyGXFtA6nREMLPGGdWwy3bIDLVuF8M85V/6NQg,DPGA002-DVsxlE3r9jmUUl2W4vrRvgY=,12/22/2021,1/22/2025,331102505,N,200,null,null,DPGA002-POEK6sX1F3ahDuujmbvA/tE=,null,41957.57,null,R,COMPANY,41957.57,C-FR-PC-86865,Pending-EOC,System,2025-01-23T12:26:35Z,EOC-FR-89867,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-23T12:26:44Z,2025-01-30T12:26:48Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2025-01-23T12:26:35Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-23T12:26:35Z,null,1177de61c23e5a9c4955eb9405562e49a5ed9267c2289024cd49112559f05820
2/23/2025,1533195,331184666,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe A 200 d Progressive Line,DPGA002-0qV3YzgN2zRRoe1i9S/mc2nbBpDRfWS+1V+/2C3HmZ3A,DPGA002-LfRAjrSvt3ratTFjf5ry5QY=,12/23/2021,1/23/2025,331145525,N,200,null,null,DPGA002-qhYuMsk4XAtmh5FOY2Zbbd9nq9sOJAaF4obK0y1kS3IN,null,23134.94,090147LESCA,R,PRIVATE INDIVIDUAL,23134.94,C-FR-PC-87042,Pending-EOC,System,2025-01-24T12:29:00Z,EOC-FR-90042,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-24T12:29:07Z,2025-01-31T12:29:11Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2025-01-24T12:29:00Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-24T12:29:00Z,null,d79600b12c4b08310e5b8331586b48b0e2a7c35cb9dcdf651b859780120a4122
2/23/2025,1533361,331321850,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,GLB 200 d AMG Line,DPGA002-FurogaQiEBv2b+jDAjHt7FI1WqAo29dMvZGmNWpAc3bR,DPGA002-5M4I9FpmauMk/YpQsLnmcZY=,12/21/2021,1/21/2025,330602498,N,200,null,null,DPGA002-nu2DAF7fsgib8JhqCoACK/I4Wewy1YeQ+1n1Ba42PEaq,null,26203.57,190877SPYRI,R,PRIVATE INDIVIDUAL,26203.57,C-FR-PC-86853,Pending-EOC,System,2025-01-22T12:39:16Z,EOC-FR-89855,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-22T12:39:22Z,2025-01-29T12:39:26Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2025-01-22T12:39:16Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-22T12:39:16Z,null,271039e1b7a226b050eeb41e4baa67612fd32aa59c13b611697c0fb288296ed3
2/23/2025,1533591,331454267,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,PETROL,GLA 200 Progressive Line,DPGA002-FEGY+1i+3L6H5fIPcEyBa+3bBpDRfWS+1V+/2C3HmZ3A,DPGA002-N+BpExisooykwt2xlA4VZDg=,12/23/2021,1/23/2025,331456238,N,200,null,null,DPGA002-6LcDN7RUmKqCHm6uWL3a53VF9XDx2c/dDE/nsZQvCOP3,null,24598.71,210548PADOV,R,PRIVATE INDIVIDUAL,24598.71,C-FR-PC-87025,Pending-EOC,System,2025-01-24T12:26:54Z,EOC-FR-90025,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-24T12:27:01Z,2025-01-31T12:27:10Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2025-01-24T12:26:54Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-24T12:26:54Z,null,3ac3f36036e13dd498f8833159b28c116073806529ff4753c83306d4ba82e4b5
2/23/2025,1533934,331323691,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLE 350 de 4MATIC AMG Line,DPGA002-bRIW3a/OyVZXFF7SWyltcgI1WqAo29dMvZGmNWpAc3bR,DPGA002-s4J8LKZ8vNXmV4GUz94NAzs=,12/22/2021,1/22/2025,331241012,N,200,null,null,DPGA002-JvBfyI2w8nxJGdwpePLHHpo=,null,50733.94,null,R,COMPANY,50733.94,C-FR-PC-86922,Pending-EOC,System,2025-01-23T12:34:45Z,EOC-FR-89924,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-23T12:34:52Z,2025-01-30T12:35:21Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2025-01-23T12:34:45Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-23T12:34:45Z,null,e1e64ec67a120dbf8c1eb524463724355e4ccf4e01c8e1fc24648ff4043627f5
2/23/2025,1534420,331289246,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Location avec option d achat,null,ELECTRIC,smart EQ fortwo coup� FL Prime,DPGA002-5mQ+OYf3YjXNKwk7wcpO5ZNVhfKWiv5yGf77ZlZgQGfQ,DPGA002-vtm8aT5qXRg8Ercup9K9TxU=,12/27/2021,1/27/2025,331241016,N,200,null,null,DPGA002-Om4AB1oZ0GPFkCCpkyi2Zbt80+eCS1PJu4ODDrt3Vzzh,null,6202.86,null,R,COMPANY,128691.53,C-FR-PC-89089,Pending-EOC,System,2025-01-28T12:33:49Z,EOC-FR-92089,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-28T12:33:55Z,2025-02-04T12:33:57Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2025-01-28T12:33:49Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-28T12:33:49Z,null,95b8e9374cb6425e0db0a3e3b93bfc44e8d279843446a2a1e242361276e8fb77
2/23/2025,1535773,331276981,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A 250 e AMG Line,DPGA002-QkVUvkII/NOeozgXLDWe/Cbwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-GDY8IQlQfWFVIYCcj9RvlTE=,1/17/2022,2/17/2025,330601576,N,200,null,null,DPGA002-w8/h1SRAh70ppuYu4IXyVlKDeMfLmo4QLSMlPYPJSpbkKnwb0GdzxlyG143j9qwdqA==,null,30854.56,040769LAFON,R,PRIVATE INDIVIDUAL,46214.24,C-FR-PC-92026,Pending-EOC,System,2025-02-18T12:26:38Z,EOC-FR-95026,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-02-18T12:26:46Z,2025-02-18T12:27:05Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2025-02-18T12:26:38Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-02-18T12:26:38Z,null,606a093a64bb021d6349463032cf9c3077deec2be4d0ab75ca0d4155fd58b81b
2/23/2025,1536982,331211147,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe E (01/19) 220 d 194 Avtgrde Line 9GTro,DPGA002-XQ8C99x4dErzHovyFJuOtu/6PGV+MAkenuoNLsO8lA8O,DPGA002-nHvM4lbhFAA0kshI//aETeI=,1/17/2022,2/17/2025,330602024,U,200,null,null,DPGA002-ZX2xVC8EYcwv06LY2ErBj/0=,null,20323.8,null,R,COMPANY,35939.53,C-FR-PC-92051,Pending-EOC,System,2025-02-18T12:29:33Z,EOC-FR-95051,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-02-18T12:29:40Z,2025-02-18T12:29:46Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2025-02-18T12:29:33Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-02-18T12:29:33Z,null,5b1f256c76a2ee2edb7f60db8078b3959e53b1d8bea7278c916085c9d760d60b
2/23/2025,1538885,331458992,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,PETROL,Fortwo Cabriolet (01/16) 90ch prime twinamic,DPGA002-rzpGKbeuBkQKaCbkc5jBRDE1WqAo29dMvZGmNWpAc3bR,DPGA002-oeXXHmHoS6SYTgduhBMSv6Q=,2/18/2022,2/18/2024,330941535,U,200,null,null,DPGA002-gRBq27p7eRXPpzCUoqpHLpo4oAPdp+Q/XTIugSjpvOzn,null,129.96,310366WADGA,R,PRIVATE INDIVIDUAL,129.96,C-FR-PC-26131,Pending-EOC,System,2024-10-09T07:28:06Z,EOC-FR-25132,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-02-24T11:01:11Z,2024-03-02T11:01:32Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-02-24T11:01:10Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-02-24T11:01:10Z,null,4d2034208a755788ebe7e4befec97a400ef19425d9052b6782572d05f4d19bb4
2/23/2025,1546846,331469694,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,PETROL,Classe A (03/18) 200 163ch AMG Line 7GDCT,DPGA002-n3jRKJKRm9+arSARoW7yU081WqAo29dMvZGmNWpAc3bR,DPGA002-66W2rAmX6sFY+95ech/kNOk=,5/6/2022,6/6/2024,330600204,U,200,null,null,DPGA002-BUAZRybDQ5vqFNUBk33OWlI=,null,16298.1,null,null,OTHERS,null,C-FR-PC-53007,Pending-EOC,System,2024-10-09T07:28:59Z,EOC-FR-53008,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-06-07T12:27:01Z,2024-06-14T12:27:30Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-06-07T12:26:49Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-06-07T12:26:49Z,null,3b2278467c2ff1f17bf23a63c4fca1fc1ce1c37f1ba6c09fc0d68aae3df51156
2/23/2025,1554939,331479863,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,GLB 200 d AMG Line,DPGA002-pNZ0FkMinQWz0gJwYWTIbtRVhfKWiv5yGf77ZlZgQGfQ,DPGA002-VYKRtoOTUBr/mAHHXVQJSis=,7/21/2022,7/21/2024,331288087,N,200,null,null,DPGA002-Yg9qpiBFjnNdf4OUZld+Sr25tNXM8kvQsLKxC32bJg8S,null,29617.55,230574MOISA,R,PRIVATE INDIVIDUAL,29617.55,C-FR-PC-58132,Pending-EOC,System,2024-10-09T07:29:13Z,EOC-FR-58095,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-07-22T12:27:41Z,2024-07-29T12:28:02Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-07-22T12:27:34Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-07-22T12:27:34Z,null,c597677ec1c22919bdce415c9fd6584885764d99dc2ca950d431e3831d715bd7
2/23/2025,1560864,331461232,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,GLC (06/19) 220 d 194 AMG Line 4M 9G-Tronic,DPGA002-TgGXopz0ZyArhQiwwonxDyA1WqAo29dMvZGmNWpAc3bR,DPGA002-GK1Zyc7aHWGxWA2oQXZKqPo=,9/23/2022,10/23/2024,330606704,U,200,null,null,DPGA002-ExxDsQ4C+Ow7kIjm/5+ZvLk=,null,35835.53,null,R,COMPANY,35835.53,C-FR-PC-79126,Pending-EOC,System,2024-10-24T12:26:48Z,EOC-FR-80126,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-10-24T12:26:56Z,2024-10-31T12:27:18Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-10-24T12:26:48Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-10-24T12:26:48Z,null,4eb0ea449cd16ec899e99f8a6229c1085929f6c1dec0fdf4b8359f019bc2efb7
